Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-04-11 14:39:51.152792	,216	,1.1566,	0.0000,	0.0000
2024-04-11 14:39:51.164809	,217	,1.0540,	0.0000,	0.0000
2024-04-11 14:39:51.176902	,218	,1.1759,	0.0000,	0.0000
2024-04-11 14:39:51.188841	,219	,1.1149,	0.0000,	0.0000
2024-04-11 14:39:51.208922	,220	,1.0588,	0.0000,	0.0000
2024-04-11 14:39:51.223943	,221	,1.1858,	0.0000,	0.0000
2024-04-11 14:39:51.237400	,222	,1.1468,	0.0000,	0.0000
2024-04-11 14:39:51.248660	,223	,1.1669,	0.0000,	0.0000
2024-04-11 14:39:51.260490	,224	,1.1484,	0.0000,	0.0000
2024-04-11 14:39:51.269599	,225	,1.0851,	0.0000,	0.0000
2024-04-11 14:39:51.278650	,226	,1.0662,	0.0000,	0.0000
2024-04-11 14:39:51.287954	,227	,1.1219,	0.0000,	0.0000
2024-04-11 14:39:51.300974	,228	,1.1721,	0.0000,	0.0000
2024-04-11 14:39:51.318908	,229	,1.1135,	0.0000,	0.0000
2024-04-11 14:39:51.330920	,230	,1.0321,	0.0000,	0.0000
2024-04-11 14:39:51.342696	,231	,1.0665,	0.0000,	0.0000
2024-04-11 14:39:51.350992	,232	,1.1258,	0.0000,	0.0000
2024-04-11 14:39:51.360011	,233	,1.2196,	0.0000,	0.0000
2024-04-11 14:39:51.369850	,234	,1.1963,	0.0000,	0.0000
2024-04-11 14:39:51.380868	,235	,1.1660,	0.0000,	0.0000
2024-04-11 14:39:51.393526	,236	,1.0892,	0.0000,	0.0000
2024-04-11 14:39:51.409540	,237	,1.0771,	0.0000,	0.0000
2024-04-11 14:39:51.419555	,238	,1.1665,	0.0000,	0.0000
2024-04-11 14:39:51.432091	,239	,1.1362,	0.0000,	0.0000
2024-04-11 14:39:51.812163	,240	,1.1397,	0.0000,	0.0000
2024-04-11 14:39:51.819179	,241	,1.1708,	0.0000,	0.0000
2024-04-11 14:39:51.830197	,242	,1.1769,	0.0000,	0.0000
2024-04-11 14:39:51.841269	,243	,1.0795,	0.0000,	0.0000
2024-04-11 14:39:51.848809	,244	,1.1422,	0.0000,	0.0000
2024-04-11 14:39:51.857831	,245	,1.1205,	0.0000,	0.0000
2024-04-11 14:39:51.869431	,246	,1.0973,	0.0000,	0.0000
2024-04-11 14:39:51.882438	,247	,1.1327,	0.0000,	0.0000
2024-04-11 14:39:51.892680	,248	,1.1267,	0.0000,	0.0000
2024-04-11 14:39:51.907706	,249	,1.1137,	0.0000,	0.0000
2024-04-11 14:39:51.918273	,250	,1.2044,	0.0000,	0.0000
2024-04-11 14:39:51.932242	,251	,1.2254,	0.0000,	0.0000
2024-04-11 14:39:51.944366	,252	,1.1593,	0.0000,	0.0000
2024-04-11 14:39:51.953385	,253	,1.1291,	0.0000,	0.0000
2024-04-11 14:39:51.962500	,254	,1.2215,	0.0000,	0.0000
2024-04-11 14:39:51.971508	,255	,1.1623,	0.0000,	0.0000
