Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-03-15 12:13:44.551334	,183	,0.9193,	0.0000,	0.3720
2024-03-15 12:13:44.559334	,184	,0.9357,	0.0000,	0.3720
2024-03-15 12:13:44.565334	,185	,0.9602,	0.0000,	0.3720
2024-03-15 12:13:44.573337	,186	,0.8996,	0.0000,	0.3720
2024-03-15 12:13:44.579337	,187	,0.8695,	0.0000,	0.3720
2024-03-15 12:13:44.587845	,188	,0.8492,	0.0000,	0.3720
2024-03-15 12:13:44.593845	,189	,0.9263,	0.0000,	0.3720
2024-03-15 12:13:44.601845	,190	,0.8395,	0.0000,	0.3720
2024-03-15 12:13:44.608845	,191	,0.8348,	0.0000,	0.3720
2024-03-15 12:13:44.615847	,192	,0.9450,	0.0000,	0.3720
2024-03-15 12:13:44.623845	,193	,0.9383,	0.0000,	0.3720
2024-03-15 12:13:44.632300	,194	,0.7629,	0.0000,	0.3720
2024-03-15 12:13:44.640300	,195	,0.9904,	0.0000,	0.3720
2024-03-15 12:13:44.647300	,196	,0.7819,	0.0000,	0.3720
2024-03-15 12:13:44.653300	,197	,1.1753,	0.0000,	0.3720
2024-03-15 12:13:44.662300	,198	,1.2299,	0.0000,	0.3720
2024-03-15 12:13:44.669300	,199	,0.8426,	0.0000,	0.3720
2024-03-15 12:13:44.675300	,200	,0.8693,	0.0000,	0.3720
2024-03-15 12:13:44.680300	,201	,0.7845,	0.0000,	0.3720
2024-03-15 12:13:44.686300	,202	,0.7602,	0.0000,	0.3720
2024-03-15 12:13:44.692301	,203	,0.9208,	0.0000,	0.3720
2024-03-15 12:13:44.699300	,204	,0.8557,	0.0000,	0.3720
2024-03-15 12:13:44.707301	,205	,0.9540,	0.0000,	0.3720
2024-03-15 12:13:44.714300	,206	,1.0257,	0.0000,	0.3720
2024-03-15 12:13:44.720300	,207	,0.8989,	0.0000,	0.3720
2024-03-15 12:13:44.729301	,208	,1.1017,	0.0000,	0.3720
2024-03-15 12:13:44.735300	,209	,0.8620,	0.0000,	0.3720
2024-03-15 12:13:44.746522	,210	,0.8165,	0.0000,	0.3720
2024-03-15 12:13:44.754522	,211	,1.1925,	0.0000,	0.3720
2024-03-15 12:13:44.761522	,212	,0.9646,	0.0000,	0.3720
2024-03-15 12:13:44.768522	,213	,1.0963,	0.0000,	0.3720
2024-03-15 12:13:44.774522	,214	,0.8249,	0.0000,	0.3720
2024-03-15 12:13:44.780525	,215	,0.9577,	0.0000,	0.3720
2024-03-15 12:13:44.790059	,216	,0.8287,	0.0000,	0.3720
2024-03-15 12:13:44.798566	,217	,1.0230,	0.0000,	0.3720
2024-03-15 12:13:44.805566	,218	,0.9295,	0.0000,	0.3720
2024-03-15 12:13:44.812566	,219	,0.9731,	0.0000,	0.3720
2024-03-15 12:13:44.818566	,220	,0.9864,	0.0000,	0.3720
2024-03-15 12:13:44.824566	,221	,1.0413,	0.0000,	0.3720
2024-03-15 12:13:44.834570	,222	,0.7326,	0.0000,	0.3720
2024-03-15 12:13:44.844570	,223	,1.0573,	0.0000,	0.3720
2024-03-15 12:13:44.855747	,224	,1.0476,	0.0000,	0.3720
2024-03-15 12:13:44.865745	,225	,0.8176,	0.0000,	0.3720
2024-03-15 12:13:44.874744	,226	,0.8245,	0.0000,	0.3720
2024-03-15 12:13:44.880745	,227	,1.0324,	0.0000,	0.3720
2024-03-15 12:13:44.887744	,228	,1.2743,	0.0000,	0.3720
2024-03-15 12:13:44.894745	,229	,1.0093,	0.0000,	0.3720
2024-03-15 12:13:44.900744	,230	,0.7488,	0.0000,	0.3720
2024-03-15 12:13:44.907745	,231	,0.7702,	0.0000,	0.3720
2024-03-15 12:13:44.914744	,232	,0.8865,	0.0000,	0.3720
2024-03-15 12:13:44.920744	,233	,1.1707,	0.0000,	0.3720
2024-03-15 12:13:58.392776	,234	,0.8884,	0.0000,	0.3600
2024-03-15 12:13:58.399883	,235	,0.6726,	0.0000,	0.3600
2024-03-15 12:13:58.408473	,236	,1.0328,	0.0000,	0.3600
2024-03-15 12:13:58.415249	,237	,0.8768,	0.0000,	0.3600
2024-03-15 12:13:58.423000	,238	,1.1751,	0.0000,	0.3600
2024-03-15 12:13:58.430517	,239	,0.8524,	0.0000,	0.3600
2024-03-15 12:13:58.442190	,240	,0.8102,	0.0000,	0.3600
2024-03-15 12:13:58.449790	,241	,0.9194,	0.0000,	0.3600
2024-03-15 12:13:58.460789	,242	,0.8225,	0.0000,	0.3600
2024-03-15 12:13:58.466791	,243	,0.9034,	0.0000,	0.3600
2024-03-15 12:13:58.475789	,244	,1.0000,	0.0000,	0.3600
2024-03-15 12:13:58.481790	,245	,0.7799,	0.0000,	0.3600
2024-03-15 12:13:58.488789	,246	,0.9934,	0.0000,	0.3600
2024-03-15 12:13:58.494789	,247	,0.6827,	0.0000,	0.3600
2024-03-15 12:13:58.500789	,248	,1.1791,	0.0000,	0.3600
2024-03-15 12:13:58.506790	,249	,0.8015,	0.0000,	0.3600
2024-03-15 12:13:58.512790	,250	,1.0529,	0.0000,	0.3600
2024-03-15 12:13:58.519792	,251	,1.0113,	0.0000,	0.3600
2024-03-15 12:13:58.529789	,252	,0.9948,	0.0000,	0.3600
2024-03-15 12:13:58.537231	,253	,0.7580,	0.0000,	0.3600
2024-03-15 12:13:58.544235	,254	,1.1309,	0.0000,	0.3600
2024-03-15 12:13:58.550235	,255	,0.8152,	0.0000,	0.3600
2024-03-15 12:13:58.558110	,256	,0.9035,	0.0000,	0.3600
2024-03-15 12:13:58.565110	,257	,0.8370,	0.0000,	0.3600
2024-03-15 12:13:58.572109	,258	,0.8596,	0.0000,	0.3600
2024-03-15 12:13:58.577113	,259	,0.8966,	0.0000,	0.3600
2024-03-15 12:13:58.583115	,260	,1.0200,	0.0000,	0.3600
2024-03-15 12:13:58.590619	,261	,0.7955,	0.0000,	0.3600
2024-03-15 12:13:58.597619	,262	,0.9704,	0.0000,	0.3600
2024-03-15 12:13:58.604243	,263	,1.0097,	0.0000,	0.3600
2024-03-15 12:13:58.610241	,264	,0.8548,	0.0000,	0.3600
2024-03-15 12:13:58.616241	,265	,0.9291,	0.0000,	0.3600
2024-03-15 12:13:58.622242	,266	,0.9312,	0.0000,	0.3600
2024-03-15 12:13:58.628241	,267	,0.8960,	0.0000,	0.3600
